date,nav,fund_name,returns
2025-09-05,5908.5683,axis_bluechip,-0.0004777385443064386
2025-09-04,5907.6123,axis_bluechip,-0.000161798925130463
2025-09-03,5906.7644,axis_bluechip,-0.00014352668336070629
2025-09-02,5905.9868,axis_bluechip,-0.00013164567728485288
2025-09-01,5905.5718,axis_bluechip,-7.026768160067753e-05
2025-08-29,5902.9876,axis_bluechip,-0.0004375867549353263
2025-08-28,5902.4099,axis_bluechip,-9.786569770209308e-05
2025-08-26,5900.7107,axis_bluechip,-0.00028788241223298705
2025-08-25,5899.9888,axis_bluechip,-0.0001223411952732123
2025-08-22,5897.2374,axis_bluechip,-0.0004663398683062425
2025-08-21,5896.2147,axis_bluechip,-0.00017342018484778343
2025-08-20,5895.2164,axis_bluechip,-0.00016931201640268956
2025-08-19,5894.2742,axis_bluechip,-0.0001598244977063512
2025-08-18,5892.9896,axis_bluechip,-0.00021794031909816436
2025-08-14,5889.2636,axis_bluechip,-0.0006322766970434657
2025-08-13,5888.1247,axis_bluechip,-0.00019338580803207606
2025-08-12,5887.3908,axis_bluechip,-0.0001246407026672669
2025-08-11,5887.2286,axis_bluechip,-2.755040484148097e-05
2025-08-08,5884.8484,axis_bluechip,-0.0004042988920118784
2025-08-07,5884.0837,axis_bluechip,-0.0001299438741700909
2025-08-06,5883.3045,axis_bluechip,-0.00013242503671384576
2025-08-05,5883.4482,axis_bluechip,2.442504888189312e-05
2025-08-04,5882.1589,axis_bluechip,-0.0002191401974099838
2025-08-01,5878.7932,axis_bluechip,-0.0005721878747614317
2025-07-31,5877.5109,axis_bluechip,-0.00021812299844126137
2025-07-30,5876.5092,axis_bluechip,-0.000170429288357421
2025-07-29,5875.6626,axis_bluechip,-0.00014406511947617773
2025-07-28,5875.1043,axis_bluechip,-9.501907070019744e-05
2025-07-25,5872.8052,axis_bluechip,-0.0003913292228702181
2025-07-24,5872.0366,axis_bluechip,-0.00013087442437209607
2025-07-23,5871.1828,axis_bluechip,-0.0001454010010769613
2025-07-22,5869.8417,axis_bluechip,-0.00022842075365114844
2025-07-21,5869.1171,axis_bluechip,-0.00012344455558310763
2025-07-18,5866.4951,axis_bluechip,-0.000446745218288469
2025-07-17,5865.3853,axis_bluechip,-0.00018917598686818415
2025-07-16,5864.3753,axis_bluechip,-0.0001721967012124903
2025-07-15,5863.6201,axis_bluechip,-0.00012877756988027844
2025-07-14,5862.5908,axis_bluechip,-0.0001755400217691161
2025-07-11,5858.9296,axis_bluechip,-0.0006245020546205016
2025-07-10,5858.4766,axis_bluechip,-7.731787731335427e-05
2025-07-09,5857.2164,axis_bluechip,-0.00021510711504757474
2025-07-08,5856.9332,axis_bluechip,-4.835061241714733e-05
2025-07-07,5856.2977,axis_bluechip,-0.00010850388390981625
2025-07-04,5853.3606,axis_bluechip,-0.0005015284656720853
2025-07-03,5852.4845,axis_bluechip,-0.00014967470140148098
2025-07-02,5851.0981,axis_bluechip,-0.00023689084524691761
2025-07-01,5847.481,axis_bluechip,-0.0006181916519226727
2025-06-30,5843.7929,axis_bluechip,-0.0006307160296885606
2025-06-27,5840.5596,axis_bluechip,-0.0005532879168255178
2025-06-26,5839.2453,axis_bluechip,-0.0002250298070752832
2025-06-25,5838.0925,axis_bluechip,-0.00019742277311074474
2025-06-24,5838.486,axis_bluechip,6.74021523296986e-05
2025-06-23,5837.2267,axis_bluechip,-0.00021568947840244768
2025-06-20,5833.9386,axis_bluechip,-0.0005632983211016906
2025-06-19,5832.8313,axis_bluechip,-0.00018980316316674628
2025-06-18,5831.6321,axis_bluechip,-0.00020559483693627367
2025-06-17,5830.1383,axis_bluechip,-0.00025615470495821135
2025-06-16,5829.3242,axis_bluechip,-0.00013963648169368348
2025-06-13,5826.4969,axis_bluechip,-0.00048501333996830986
2025-06-12,5826.0507,axis_bluechip,-7.658117864961511e-05
2025-06-11,5825.4478,axis_bluechip,-0.00010348347981248285
2025-06-10,5827.1891,axis_bluechip,0.0002989126432477729
2025-06-09,5829.1614,axis_bluechip,0.00033846507572588
2025-06-06,5825.1945,axis_bluechip,-0.0006805267049220243
2025-06-05,5816.4301,axis_bluechip,-0.0015045677873931629
2025-06-04,5814.4359,axis_bluechip,-0.00034285635101150014
2025-06-03,5812.5765,axis_bluechip,-0.00031979026546669065
2025-06-02,5810.056,axis_bluechip,-0.00043362870148899724
2025-05-30,5806.6169,axis_bluechip,-0.0005919220055710106
2025-05-29,5805.6326,axis_bluechip,-0.000169513507943031
2025-05-28,5803.8799,axis_bluechip,-0.0003018964720571393
2025-05-27,5801.7666,axis_bluechip,-0.00036411849252770967
2025-05-26,5800.4584,axis_bluechip,-0.0002254830451123846
2025-05-23,5797.5783,axis_bluechip,-0.0004965297225475451
2025-05-22,5795.8073,axis_bluechip,-0.0003054723728354025
2025-05-21,5795.4048,axis_bluechip,-6.944675334530359e-05
2025-05-20,5793.6894,axis_bluechip,-0.0002959931289010509
2025-05-19,5791.2421,axis_bluechip,-0.00042240787019054427
2025-05-16,5787.4816,axis_bluechip,-0.0006493425650432316
2025-05-15,5784.8317,axis_bluechip,-0.00045786754639531857
2025-05-14,5783.7466,axis_bluechip,-0.00018757676217262542
2025-05-13,5780.0491,axis_bluechip,-0.000639291493164662
2025-05-09,5773.3156,axis_bluechip,-0.0011649555018485858
2025-05-08,5774.8342,axis_bluechip,0.00026303775944636065
2025-05-07,5776.0155,axis_bluechip,0.00020455998546253795
2025-05-06,5774.9972,axis_bluechip,-0.00017629800335550172
2025-05-05,5773.1211,axis_bluechip,-0.0003248659583764413
2025-05-02,5769.7362,axis_bluechip,-0.0005863206299275836
2025-04-30,5767.1752,axis_bluechip,-0.00044386778029825713
2025-04-29,5766.6546,axis_bluechip,-9.026949623447411e-05
2025-04-28,5765.5012,axis_bluechip,-0.00020001197921581948
2025-04-25,5762.4356,axis_bluechip,-0.0005317143980474448
2025-04-24,5762.4655,axis_bluechip,5.188778161802077e-06
2025-04-23,5760.6599,axis_bluechip,-0.0003133381015471004
2025-04-22,5759.3888,axis_bluechip,-0.00022065180414487795
2025-04-21,5758.0083,axis_bluechip,-0.00023969557325231872
2025-04-17,5751.9598,axis_bluechip,-0.001050450031480632
2025-04-16,5750.2512,axis_bluechip,-0.00029704658227969194
2025-04-15,5749.0705,axis_bluechip,-0.00020533016018497996
2025-04-11,5744.5695,axis_bluechip,-0.0007829091676646582
2025-04-09,5740.7071,axis_bluechip,-0.0006723567362184601
2025-04-08,5736.6882,axis_bluechip,-0.0007000705540263219
2025-04-07,5735.1937,axis_bluechip,-0.00026051616331523864
2025-04-04,5732.122,axis_bluechip,-0.0005355878389947666
2025-04-03,5730.5444,axis_bluechip,-0.0002752209391218008
2025-04-02,5726.3244,axis_bluechip,-0.0007364047297145904
2025-03-31,5716.824,axis_bluechip,-0.0016590747111708826
2025-03-28,5713.7697,axis_bluechip,-0.000534265179407245
2025-03-27,5705.1533,axis_bluechip,-0.0015080061767277497
2025-03-26,5704.2365,axis_bluechip,-0.00016069682124053575
2025-03-25,5701.1631,axis_bluechip,-0.0005387925272734018
2025-03-24,5700.1857,axis_bluechip,-0.00017143870169222808
2025-03-21,5693.8851,axis_bluechip,-0.0011053324104861595
2025-03-20,5689.694,axis_bluechip,-0.0007360703502780064
2025-03-19,5687.3531,axis_bluechip,-0.00041142810140581965
2025-03-18,5685.3043,axis_bluechip,-0.0003602378758583713
2025-03-17,5683.8145,axis_bluechip,-0.0002620440211088537
2025-03-13,5679.1086,axis_bluechip,-0.0008279474989905111
2025-03-12,5677.2615,axis_bluechip,-0.0003252447047763507
2025-03-11,5676.1432,axis_bluechip,-0.00019697877224766902
2025-03-10,5675.2614,axis_bluechip,-0.00015535196504556925
2025-03-07,5671.5,axis_bluechip,-0.0006627712337621272
2025-03-06,5670.7057,axis_bluechip,-0.0001400511328571996
2025-03-05,5669.8421,axis_bluechip,-0.0001522914511329354
2025-03-04,5669.5153,axis_bluechip,-5.76382894330596e-05
2025-03-03,5668.836,axis_bluechip,-0.00011981623896484273
2025-02-28,5666.3039,axis_bluechip,-0.0004466701806156159
2025-02-27,5665.5035,axis_bluechip,-0.00014125610170678815
2025-02-25,5663.4085,axis_bluechip,-0.0003697817855023988
2025-02-24,5662.8036,axis_bluechip,-0.00010680847055255516
2025-02-21,5658.526,axis_bluechip,-0.0007553855478936722
2025-02-20,5657.2867,axis_bluechip,-0.00021901463384632613
2025-02-18,5655.0607,axis_bluechip,-0.0003934748436913438
2025-02-17,5654.1189,axis_bluechip,-0.00016654109477542978
2025-02-14,5651.0746,axis_bluechip,-0.0005384216451480572
2025-02-13,5650.1659,axis_bluechip,-0.000160801274858402
2025-02-12,5648.4814,axis_bluechip,-0.0002981328388960147
2025-02-11,5647.2714,axis_bluechip,-0.00021421686898004388
2025-02-10,5646.022,axis_bluechip,-0.00022123958837882984
2025-02-07,5644.185,axis_bluechip,-0.00032536182111930767
2025-02-06,5644.1449,axis_bluechip,-7.1046572711619405e-06
2025-02-05,5641.2929,axis_bluechip,-0.0005053024063927936
2025-02-04,5639.5493,axis_bluechip,-0.00030907808385571833
2025-02-03,5638.0374,axis_bluechip,-0.0002680887992236869
2025-01-31,5634.8733,axis_bluechip,-0.0005612059260196034
2025-01-30,5633.6602,axis_bluechip,-0.0002152843436603602
2025-01-29,5632.2632,axis_bluechip,-0.00024797377733221104
2025-01-28,5630.4184,axis_bluechip,-0.0003275415111994029
2025-01-27,5629.0101,axis_bluechip,-0.0002501235076951547
2025-01-24,5625.5281,axis_bluechip,-0.000618581231538351
2025-01-23,5624.5255,axis_bluechip,-0.00017822326760763563
2025-01-22,5623.6568,axis_bluechip,-0.0001544485841517007
2025-01-21,5622.9541,axis_bluechip,-0.000124954282416323
2025-01-20,5621.8468,axis_bluechip,-0.00019692495800383014
2025-01-17,5618.584,axis_bluechip,-0.0005803786755627094
2025-01-16,5617.329,axis_bluechip,-0.0002233658872057287
2025-01-15,5615.6509,axis_bluechip,-0.00029873628551935205
2025-01-14,5613.9876,axis_bluechip,-0.0002961900640937598
2025-01-13,5613.1264,axis_bluechip,-0.00015340254759388383
2025-01-10,5610.3063,axis_bluechip,-0.0005024116328469219
2025-01-09,5608.9131,axis_bluechip,-0.000248328687508681
2025-01-08,5608.6713,axis_bluechip,-4.31099565439963e-05
2025-01-07,5608.3364,axis_bluechip,-5.971111197045076e-05
2025-01-06,5607.5187,axis_bluechip,-0.00014580081180592952
2025-01-03,5604.3724,axis_bluechip,-0.0005610859576802296
2025-01-02,5603.5453,axis_bluechip,-0.00014758119927937852
2025-01-01,5602.0594,axis_bluechip,-0.00026517140853665744
2024-12-31,5600.5771,axis_bluechip,-0.00026459912224419124
2024-12-30,5597.3384,axis_bluechip,-0.0005782796919269195
2024-12-27,5594.0951,axis_bluechip,-0.000579436111992071
2024-12-26,5592.9244,axis_bluechip,-0.00020927423990335647
2024-12-24,5590.9435,axis_bluechip,-0.00035417964884343345
2024-12-23,5590.4471,axis_bluechip,-8.878644543630632e-05
2024-12-20,5588.072,axis_bluechip,-0.00042484974055123637
2024-12-19,5587.01,axis_bluechip,-0.00019004765865582307
2024-12-18,5586.4179,axis_bluechip,-0.000105977973907323
2024-12-17,5585.572,axis_bluechip,-0.0001514208237088921
2024-12-16,5584.4671,axis_bluechip,-0.0001978132230683327
2024-12-13,5580.9232,axis_bluechip,-0.0006345994947305478
2024-12-12,5580.6696,axis_bluechip,-4.544051063093413e-05
2024-12-11,5580.1419,axis_bluechip,-9.455854544770936e-05
2024-12-10,5579.1651,axis_bluechip,-0.00017504931191791862
2024-12-09,5578.25,axis_bluechip,-0.00016402095718592857
2024-12-06,5575.0097,axis_bluechip,-0.0005808811007036452
2024-12-05,5573.6012,axis_bluechip,-0.0002526453003300899
2024-12-04,5572.0927,axis_bluechip,-0.000270650867521649
2024-12-03,5570.896,axis_bluechip,-0.00021476670695019795
2024-12-02,5569.9305,axis_bluechip,-0.00017331143859078413
2024-11-29,5566.4874,axis_bluechip,-0.0006181585210085494
2024-11-28,5565.3431,axis_bluechip,-0.00020556949432781746
2024-11-27,5564.3652,axis_bluechip,-0.00017571243720804208
2024-11-26,5563.3251,axis_bluechip,-0.00018692159170285993
2024-11-25,5562.2563,axis_bluechip,-0.00019211532326235403
2024-11-22,5559.0282,axis_bluechip,-0.0005803580104714046
2024-11-21,5557.9843,axis_bluechip,-0.00018778462034063637
2024-11-19,5556.1305,axis_bluechip,-0.0003335381857771935
2024-11-18,5555.0635,axis_bluechip,-0.00019204012576734542
2024-11-14,5550.9097,axis_bluechip,-0.000747750228237698
2024-11-13,5549.7643,axis_bluechip,-0.0002063445564607358
2024-11-12,5548.5622,axis_bluechip,-0.00021660379342591796
2024-11-11,5547.5341,axis_bluechip,-0.0001852912453609301
2024-11-08,5544.3048,axis_bluechip,-0.0005821144929960553
2024-11-07,5543.2316,axis_bluechip,-0.00019356800152825482
2024-11-06,5541.99,axis_bluechip,-0.00022398486832131415
2024-11-05,5540.8795,axis_bluechip,-0.00020037928614080602
2024-11-04,5539.5214,axis_bluechip,-0.0002451054927291585
2024-10-31,5535.049,axis_bluechip,-0.0008073621667026298
2024-10-30,5533.6549,axis_bluechip,-0.0002518676889761151
2024-10-29,5532.5972,axis_bluechip,-0.0001911394944416056
2024-10-28,5531.4854,axis_bluechip,-0.0002009544450480849
2024-10-25,5528.4234,axis_bluechip,-0.0005535583624608487
2024-10-24,5527.3884,axis_bluechip,-0.0001872143150251082
2024-10-23,5526.2009,axis_bluechip,-0.0002148392539232935
2024-10-22,5525.1776,axis_bluechip,-0.0001851724210749639
2024-10-21,5524.1631,axis_bluechip,-0.0001836140072674075
2024-10-18,5521.333,axis_bluechip,-0.0005123128967716717
2024-10-17,5520.2522,axis_bluechip,-0.00019574983070203
2024-10-16,5519.2375,axis_bluechip,-0.00018381406559642155
2024-10-15,5518.1759,axis_bluechip,-0.00019234541003176897
2024-10-14,5517.3612,axis_bluechip,-0.0001476393675671206
2024-10-11,5514.3907,axis_bluechip,-0.000538391432484131
2024-10-10,5512.9468,axis_bluechip,-0.0002618421650827374
2024-10-09,5511.8431,axis_bluechip,-0.00020020146031518582
2024-10-08,5510.3208,axis_bluechip,-0.00027618710699506277
2024-10-07,5509.299,axis_bluechip,-0.00018543384987679268
2024-10-04,5506.0251,axis_bluechip,-0.0005942498310583799
2024-10-03,5504.5299,axis_bluechip,-0.00027155706209902597
